"MOVESRunID","iterationID","yearID","monthID","dayID","hourID","stateID","countyID","zoneID","linkID","pollutantID","processID","sourceTypeID","regClassID","fuelTypeID","fuelSubTypeID","modelYearID","roadTypeID","SCC","engTechID","sectorID","hpID","emissionQuant","emissionQuantMean","emissionQuantSigma"
"1","1","2018","7","5","24","48","48015",\N,\N,"115",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"60.7867",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"115",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"30.8298",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"115",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"16.223",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"115",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"14.7091",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"112",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"813.726",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"112",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"85.0063",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"112",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1143.56",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"112",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"664.557",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"112",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"377.867",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"112",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"76.8707",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"111",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"496.26",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"111",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"48.2412",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"111",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"740.741",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"111",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"443.321",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"111",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"312.157",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"111",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"305.449",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"110",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1614.76",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"110",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"159.407",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"110",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2213.34",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"110",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1294.89",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"110",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"815.042",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"110",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"523.718",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"107",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"353.812",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"107",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"25.565",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"107",\N,"32",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1335.79",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"107",\N,"31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1152.95",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"107",\N,"21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1434.74",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"107",\N,"11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"103.478",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"106",\N,"52",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1737.82",\N,\N
"1","1","2018","7","5","24","48","48015",\N,\N,"106",\N,"42",\N,\N,\N,\N,\N,\N,\N,\N,\N,"129.537",\N,\N
